date,BPP,CPI
10/9/14,110.467,108.782
10/10/14,110.436,108.782
10/11/14,110.406,108.782
10/12/14,110.376,108.782
10/13/14,110.373,108.782
10/14/14,110.35,108.782
10/15/14,110.368,108.782
10/16/14,110.343,108.782
10/17/14,110.24,108.782
10/18/14,110.211,108.782
10/19/14,110.191,108.782
10/20/14,110.18,108.782
10/21/14,110.237,108.782
10/22/14,110.185,108.782
10/23/14,110.17,108.782
10/24/14,110.157,108.782
10/25/14,110.137,108.782
10/26/14,110.12,108.782
10/27/14,110.112,108.782
10/28/14,110.083,108.782
10/29/14,110.089,108.782
10/30/14,110.065,108.782
10/31/14,110.048,108.782
11/1/14,110.049,108.509
11/2/14,110.036,108.509
11/3/14,110.025,108.509
11/4/14,110.017,108.509
11/5/14,110.062,108.509
11/6/14,110.047,108.509
11/7/14,110.032,108.509
11/8/14,110.03,108.509
11/9/14,110.023,108.509
11/10/14,110.015,108.509
11/11/14,110.027,108.509
11/12/14,109.982,108.509
11/13/14,109.971,108.509
11/14/14,109.966,108.509
11/15/14,109.945,108.509
11/16/14,109.928,108.509
11/17/14,109.913,108.509
11/18/14,109.887,108.509
11/19/14,109.907,108.509
11/20/14,109.846,108.509
11/21/14,109.826,108.509
11/22/14,109.764,108.509
11/23/14,109.749,108.509
11/24/14,109.724,108.509
11/25/14,109.724,108.509
11/26/14,109.705,108.509
11/27/14,109.677,108.509
11/28/14,109.67,108.509
11/29/14,109.641,108.509
11/30/14,109.632,108.509
12/1/14,109.609,107.923
12/2/14,109.602,107.923
12/3/14,109.568,107.923
12/4/14,109.547,107.923
12/5/14,109.514,107.923
12/6/14,109.491,107.923
12/7/14,109.463,107.923
12/8/14,109.428,107.923
12/9/14,109.355,107.923
12/10/14,109.313,107.923
12/11/14,109.265,107.923
12/12/14,109.205,107.923
12/13/14,109.141,107.923
12/14/14,109.08,107.923
12/15/14,109.05,107.923
12/16/14,108.999,107.923
12/17/14,108.945,107.923
12/18/14,108.844,107.923
12/19/14,108.767,107.923
12/20/14,108.699,107.923
12/21/14,108.645,107.923
12/22/14,108.607,107.923
12/23/14,108.558,107.923
12/24/14,108.493,107.923
12/25/14,108.418,107.923
12/26/14,108.437,107.923
12/27/14,108.387,107.923
12/28/14,108.367,107.923
12/29/14,108.345,107.923
12/30/14,108.305,107.923
12/31/14,108.254,107.923
1/1/15,108.224,107.311
1/2/15,108.167,107.311
1/3/15,108.12,107.311
1/4/15,108.099,107.311
1/5/15,108.054,107.311
1/6/15,108.077,107.311
1/7/15,108.083,107.311
1/8/15,108.031,107.311
1/9/15,108.019,107.311
1/10/15,107.959,107.311
1/11/15,107.913,107.311
1/12/15,107.878,107.311
1/13/15,107.846,107.311
1/14/15,107.829,107.311
1/15/15,107.79,107.311
1/16/15,107.763,107.311
1/17/15,107.737,107.311
1/18/15,107.707,107.311
1/19/15,107.693,107.311
1/20/15,107.668,107.311
1/21/15,107.64,107.311
1/22/15,107.613,107.311
1/23/15,107.577,107.311
1/24/15,107.609,107.311
1/25/15,107.601,107.311
1/26/15,107.587,107.311
1/27/15,107.595,107.311
1/28/15,107.576,107.311
1/29/15,107.585,107.311
1/30/15,107.594,107.311
1/31/15,107.599,107.311
2/1/15,107.619,106.806
2/2/15,107.617,106.806
2/3/15,107.649,106.806
2/4/15,107.716,106.806
2/5/15,107.812,106.806
2/6/15,107.856,106.806
2/7/15,107.885,106.806
2/8/15,107.891,106.806
2/9/15,107.889,106.806
2/10/15,107.919,106.806
2/11/15,108.006,106.806
2/12/15,108.051,106.806
2/13/15,108.061,106.806
2/14/15,108.097,106.806
2/15/15,108.107,106.806
2/16/15,108.1,106.806
2/17/15,108.132,106.806
2/18/15,108.165,106.806
2/19/15,108.19,106.806
2/20/15,108.204,106.806
2/21/15,108.222,106.806
2/22/15,108.26,106.806
2/23/15,108.274,106.806
2/24/15,108.312,106.806
2/25/15,108.367,106.806
2/26/15,108.407,106.806
2/27/15,108.473,106.806
2/28/15,108.534,106.806
3/1/15,108.592,107.27
3/2/15,108.609,107.27
3/3/15,108.669,107.27
3/4/15,108.736,107.27
3/5/15,108.767,107.27
3/6/15,108.778,107.27
3/7/15,108.787,107.27
3/8/15,108.787,107.27
3/9/15,108.788,107.27
3/10/15,108.786,107.27
3/11/15,108.812,107.27
3/12/15,108.8,107.27
3/13/15,108.773,107.27
3/14/15,108.766,107.27
3/15/15,108.755,107.27
3/16/15,108.755,107.27
3/17/15,108.744,107.27
3/18/15,108.74,107.27
3/19/15,108.735,107.27
3/20/15,108.739,107.27
3/21/15,108.719,107.27
3/22/15,108.717,107.27
3/23/15,108.717,107.27
3/24/15,108.714,107.27
3/25/15,108.745,107.27
3/26/15,108.747,107.27
3/27/15,108.731,107.27
3/28/15,108.737,107.27
3/29/15,108.723,107.27
3/30/15,108.708,107.27
3/31/15,108.7,107.27
4/1/15,108.681,107.908
4/2/15,108.666,107.908
4/3/15,108.663,107.908
4/4/15,108.66,107.908
4/5/15,108.639,107.908
4/6/15,108.631,107.908
4/7/15,108.625,107.908
4/8/15,108.655,107.908
4/9/15,108.671,107.908
4/10/15,108.675,107.908
4/11/15,108.666,107.908
4/12/15,108.663,107.908
4/13/15,108.661,107.908
4/14/15,108.664,107.908
4/15/15,108.669,107.908
4/16/15,108.7,107.908
4/17/15,108.744,107.908
4/18/15,108.78,107.908
4/19/15,108.801,107.908
4/20/15,108.825,107.908
4/21/15,108.845,107.908
4/22/15,108.88,107.908
4/23/15,108.884,107.908
4/24/15,108.911,107.908
4/25/15,108.957,107.908
4/26/15,108.978,107.908
4/27/15,108.98,107.908
4/28/15,109.016,107.908
4/29/15,109.055,107.908
4/30/15,109.104,107.908
5/1/15,109.136,108.127
5/2/15,109.15,108.127
5/3/15,109.203,108.127
5/4/15,109.201,108.127
5/5/15,109.227,108.127
5/6/15,109.264,108.127
5/7/15,109.304,108.127
5/8/15,109.328,108.127
5/9/15,109.344,108.127
5/10/15,109.344,108.127
5/11/15,109.355,108.127
5/12/15,109.368,108.127
5/13/15,109.411,108.127
5/14/15,109.434,108.127
5/15/15,109.462,108.127
5/16/15,109.492,108.127
5/17/15,109.511,108.127
5/18/15,109.518,108.127
5/19/15,109.538,108.127
5/20/15,109.585,108.127
5/21/15,109.603,108.127
5/22/15,109.615,108.127
5/23/15,109.635,108.127
5/24/15,109.645,108.127
5/25/15,109.647,108.127
5/26/15,109.652,108.127
5/27/15,109.699,108.127
5/28/15,109.701,108.127
5/29/15,109.675,108.127
5/30/15,109.675,108.127
5/31/15,109.687,108.127
6/1/15,109.694,108.679
6/2/15,109.724,108.679
6/3/15,109.731,108.679
6/4/15,109.765,108.679
6/5/15,109.753,108.679
6/6/15,109.742,108.679
6/7/15,109.736,108.679
6/8/15,109.735,108.679
6/9/15,109.734,108.679
6/10/15,109.781,108.679
6/11/15,109.799,108.679
6/12/15,109.854,108.679
6/13/15,109.881,108.679
6/14/15,109.896,108.679
6/15/15,109.901,108.679
6/16/15,109.908,108.679
6/17/15,109.901,108.679
6/18/15,109.909,108.679
6/19/15,109.883,108.679
6/20/15,109.884,108.679
6/21/15,109.888,108.679
6/22/15,109.903,108.679
6/23/15,109.898,108.679
6/24/15,109.902,108.679
6/25/15,109.918,108.679
6/26/15,109.919,108.679
6/27/15,109.91,108.679
6/28/15,109.897,108.679
6/29/15,109.875,108.679
6/30/15,109.868,108.679
7/1/15,109.896,109.059
7/2/15,109.911,109.059
7/3/15,109.907,109.059
7/4/15,109.911,109.059
7/5/15,109.944,109.059
7/6/15,109.947,109.059
7/7/15,109.953,109.059
7/8/15,109.94,109.059
7/9/15,109.929,109.059
7/10/15,109.923,109.059
7/11/15,109.923,109.059
7/12/15,109.931,109.059
7/13/15,109.937,109.059
7/14/15,109.95,109.059
7/15/15,109.925,109.059
7/16/15,109.927,109.059
7/17/15,109.937,109.059
7/18/15,109.941,109.059
7/19/15,109.951,109.059
7/20/15,109.941,109.059
7/21/15,109.954,109.059
7/22/15,109.921,109.059
7/23/15,109.918,109.059
7/24/15,109.901,109.059
7/25/15,109.884,109.059
7/26/15,109.868,109.059
7/27/15,109.871,109.059
7/28/15,109.857,109.059
7/29/15,109.813,109.059
7/30/15,109.792,109.059
7/31/15,109.784,109.059
8/1/15,109.781,109.067
8/2/15,109.777,109.067
8/3/15,109.746,109.067
8/4/15,109.732,109.067
8/5/15,109.697,109.067
8/6/15,109.685,109.067
8/7/15,109.687,109.067
8/8/15,109.663,109.067
8/9/15,109.619,109.067
8/10/15,109.606,109.067
8/11/15,109.582,109.067
8/12/15,109.615,109.067
8/13/15,109.652,109.067
8/14/15,109.715,109.067
8/15/15,109.753,109.067
8/16/15,109.767,109.067
8/17/15,109.778,109.067
8/18/15,109.801,109.067
8/19/15,109.789,109.067
8/20/15,109.776,109.067
8/21/15,109.745,109.067
8/22/15,109.707,109.067
8/23/15,109.681,109.067
8/24/15,109.68,109.067
8/25/15,109.652,109.067
8/26/15,109.643,109.067
8/27/15,109.597,109.067
8/28/15,109.533,109.067
8/29/15,109.495,109.067
8/30/15,109.476,109.067
8/31/15,109.461,109.067
9/1/15,109.441,108.912
9/2/15,109.404,108.912
9/3/15,109.369,108.912
9/4/15,109.332,108.912
9/5/15,109.31,108.912
9/6/15,109.297,108.912
9/7/15,109.268,108.912
9/8/15,109.292,108.912
9/9/15,109.278,108.912
9/10/15,109.264,108.912
9/11/15,109.244,108.912
9/12/15,109.215,108.912
9/13/15,109.188,108.912
9/14/15,109.176,108.912
9/15/15,109.152,108.912
9/16/15,109.134,108.912
9/17/15,109.109,108.912
9/18/15,109.092,108.912
9/19/15,109.084,108.912
9/20/15,109.073,108.912
9/21/15,109.065,108.912
9/22/15,109.052,108.912
9/23/15,109.077,108.912
9/24/15,109.091,108.912
9/25/15,109.079,108.912
9/26/15,109.077,108.912
9/27/15,109.108,108.912
9/28/15,109.093,108.912
9/29/15,109.091,108.912
9/30/15,109.023,108.912
10/1/15,109.028,108.743
10/2/15,109.028,108.743
10/3/15,109.024,108.743
10/4/15,109.02,108.743
10/5/15,109.016,108.743
10/6/15,109.019,108.743
10/7/15,109.109,108.743
10/8/15,109.15,108.743
10/9/15,109.18,108.743
10/10/15,109.183,108.743
10/11/15,109.183,108.743
10/12/15,109.178,108.743
10/13/15,109.173,108.743
10/14/15,109.164,108.743
10/15/15,109.155,108.743
10/16/15,109.132,108.743
10/17/15,109.111,108.743
10/18/15,109.093,108.743
10/19/15,109.109,108.743
10/20/15,109.132,108.743
10/21/15,109.062,108.743
10/22/15,109.02,108.743
10/23/15,109,108.743
10/24/15,108.972,108.743
10/25/15,108.954,108.743
10/26/15,108.911,108.743
10/27/15,108.902,108.743
10/28/15,108.937,108.743
10/29/15,108.916,108.743
10/30/15,108.887,108.743
10/31/15,108.875,108.743
11/1/15,108.883,108.694
11/2/15,108.888,108.694
11/3/15,108.914,108.694
11/4/15,108.91,108.694
11/5/15,108.923,108.694
11/6/15,108.937,108.694
11/7/15,108.937,108.694
11/8/15,108.934,108.694
11/9/15,108.94,108.694
11/10/15,108.928,108.694
11/11/15,108.948,108.694
11/12/15,108.938,108.694
11/13/15,108.93,108.694
11/14/15,108.893,108.694
11/15/15,108.87,108.694
11/16/15,108.856,108.694
11/17/15,108.833,108.694
11/18/15,108.816,108.694
11/19/15,108.788,108.694
11/20/15,108.687,108.694
11/21/15,108.697,108.694
11/22/15,108.664,108.694
11/23/15,108.634,108.694
11/24/15,108.611,108.694
11/25/15,108.597,108.694
11/26/15,108.59,108.694
11/27/15,108.554,108.694
11/28/15,108.541,108.694
11/29/15,108.521,108.694
11/30/15,108.482,108.694
12/1/15,108.484,108.464
12/2/15,108.467,108.464
12/3/15,108.465,108.464
12/4/15,108.459,108.464
12/5/15,108.455,108.464
12/6/15,108.446,108.464
12/7/15,108.436,108.464
12/8/15,108.41,108.464
12/9/15,108.39,108.464
12/10/15,108.365,108.464
12/11/15,108.336,108.464
12/12/15,108.319,108.464
12/13/15,108.312,108.464
12/14/15,108.349,108.464
12/15/15,108.333,108.464
12/16/15,108.336,108.464
12/17/15,108.328,108.464
12/18/15,108.298,108.464
12/19/15,108.286,108.464
12/20/15,108.275,108.464
12/21/15,108.299,108.464
12/22/15,108.287,108.464
12/23/15,108.293,108.464
12/24/15,108.296,108.464
12/25/15,108.282,108.464
12/26/15,108.333,108.464
12/27/15,108.268,108.464
12/28/15,108.256,108.464
12/29/15,108.253,108.464
12/30/15,108.268,108.464
12/31/15,108.258,108.464
1/1/16,108.267,108.094
1/2/16,108.26,108.094
1/3/16,108.239,108.094
1/4/16,108.229,108.094
1/5/16,108.238,108.094
1/6/16,108.283,108.094
1/7/16,108.347,108.094
1/8/16,108.341,108.094
1/9/16,108.321,108.094
1/10/16,108.3,108.094
1/11/16,108.278,108.094
1/12/16,108.261,108.094
1/13/16,108.249,108.094
1/14/16,108.23,108.094
1/15/16,108.185,108.094
1/16/16,108.157,108.094
1/17/16,108.102,108.094
1/18/16,108.076,108.094
1/19/16,108.053,108.094
1/20/16,108.01,108.094
1/21/16,107.971,108.094
1/22/16,107.923,108.094
1/23/16,107.875,108.094
1/24/16,107.843,108.094
1/25/16,107.827,108.094
1/26/16,107.802,108.094
1/27/16,107.806,108.094
1/28/16,107.803,108.094
1/29/16,107.815,108.094
1/30/16,107.773,108.094
1/31/16,107.744,108.094
2/1/16,107.74,108.272
2/2/16,107.718,108.272
2/3/16,107.723,108.272
2/4/16,107.709,108.272
2/5/16,107.677,108.272
2/6/16,107.629,108.272
2/7/16,107.585,108.272
2/8/16,107.591,108.272
2/9/16,107.573,108.272
2/10/16,107.587,108.272
2/11/16,107.552,108.272
2/12/16,107.478,108.272
2/13/16,107.455,108.272
2/14/16,107.429,108.272
2/15/16,107.411,108.272
2/16/16,107.409,108.272
2/17/16,107.394,108.272
2/18/16,107.401,108.272
2/19/16,107.431,108.272
2/20/16,107.442,108.272
2/21/16,107.442,108.272
2/22/16,107.427,108.272
2/23/16,107.403,108.272
2/24/16,107.431,108.272
2/25/16,107.433,108.272
2/26/16,107.46,108.272
2/27/16,107.487,108.272
2/28/16,107.515,108.272
2/29/16,107.551,108.272
3/1/16,107.555,108.361
3/2/16,107.565,108.361
3/3/16,107.634,108.361
3/4/16,107.69,108.361
3/5/16,107.733,108.361
3/6/16,107.75,108.361
3/7/16,107.761,108.361
3/8/16,107.734,108.361
3/9/16,107.773,108.361
3/10/16,107.826,108.361
3/11/16,107.883,108.361
3/12/16,107.991,108.361
3/13/16,108.083,108.361
3/14/16,108.133,108.361
3/15/16,108.156,108.361
3/16/16,108.185,108.361
3/17/16,108.201,108.361
3/18/16,108.227,108.361
3/19/16,108.262,108.361
3/20/16,108.291,108.361
3/21/16,108.305,108.361
3/22/16,108.316,108.361
3/23/16,108.35,108.361
3/24/16,108.394,108.361
3/25/16,108.448,108.361
3/26/16,108.503,108.361
3/27/16,108.531,108.361
3/28/16,108.538,108.361
3/29/16,108.542,108.361
3/30/16,108.56,108.361
3/31/16,108.545,108.361
4/1/16,108.607,108.828
4/2/16,108.591,108.828
4/3/16,108.593,108.828
4/4/16,108.591,108.828
4/5/16,108.591,108.828
4/6/16,108.554,108.828
4/7/16,108.543,108.828
4/8/16,108.524,108.828
4/9/16,108.523,108.828
4/10/16,108.528,108.828
4/11/16,108.536,108.828
4/12/16,108.536,108.828
4/13/16,108.581,108.828
4/14/16,108.657,108.828
4/15/16,108.709,108.828
4/16/16,108.759,108.828
4/17/16,108.787,108.828
4/18/16,108.822,108.828
4/19/16,108.83,108.828
4/20/16,108.861,108.828
4/21/16,108.869,108.828
4/22/16,108.885,108.828
4/23/16,108.914,108.828
4/24/16,108.951,108.828
4/25/16,108.976,108.828
4/26/16,108.985,108.828
4/27/16,109.033,108.828
4/28/16,109.068,108.828
4/29/16,109.121,108.828
4/30/16,109.177,108.828
5/1/16,109.195,109.344
5/2/16,109.226,109.344
5/3/16,109.253,109.344
5/4/16,109.219,109.344
5/5/16,109.246,109.344
5/6/16,109.259,109.344
5/7/16,109.257,109.344
5/8/16,109.262,109.344
5/9/16,109.264,109.344
5/10/16,109.258,109.344
5/11/16,109.265,109.344
5/12/16,109.285,109.344
5/13/16,109.296,109.344
5/14/16,109.312,109.344
5/15/16,109.339,109.344
5/16/16,109.357,109.344
5/17/16,109.362,109.344
5/18/16,109.398,109.344
5/19/16,109.441,109.344
5/20/16,109.482,109.344
5/21/16,109.509,109.344
5/22/16,109.554,109.344
5/23/16,109.579,109.344
5/24/16,109.594,109.344
5/25/16,109.608,109.344
5/26/16,109.649,109.344
5/27/16,109.668,109.344
5/28/16,109.699,109.344
5/29/16,109.721,109.344
5/30/16,109.763,109.344
5/31/16,109.767,109.344
6/1/16,109.817,109.786
6/2/16,109.837,109.786
6/3/16,109.844,109.786
6/4/16,109.839,109.786
6/5/16,109.849,109.786
6/6/16,109.92,109.786
6/7/16,109.921,109.786
6/8/16,109.951,109.786
6/9/16,109.96,109.786
6/10/16,109.966,109.786
6/11/16,109.992,109.786
6/12/16,110.015,109.786
6/13/16,110.032,109.786
6/14/16,110.04,109.786
6/15/16,110.057,109.786
6/16/16,110.057,109.786
6/17/16,110.047,109.786
6/18/16,110.046,109.786
6/19/16,110.037,109.786
6/20/16,110.055,109.786
6/21/16,110.049,109.786
6/22/16,110.029,109.786
6/23/16,110.031,109.786
6/24/16,110.023,109.786
6/25/16,110.017,109.786
6/26/16,110.029,109.786
6/27/16,110.033,109.786
6/28/16,110.029,109.786
6/29/16,110.045,109.786
6/30/16,110.039,109.786
7/1/16,110.044,110.147
7/2/16,110.017,110.147
7/3/16,110.015,110.147
7/4/16,110.013,110.147
7/5/16,110.015,110.147
7/6/16,109.993,110.147
7/7/16,110.019,110.147
7/8/16,110.015,110.147
7/9/16,110,110.147
7/10/16,109.977,110.147
7/11/16,109.943,110.147
7/12/16,109.929,110.147
7/13/16,109.929,110.147
7/14/16,109.917,110.147
7/15/16,109.913,110.147
7/16/16,109.914,110.147
7/17/16,109.914,110.147
7/18/16,109.909,110.147
7/19/16,109.906,110.147
7/20/16,109.897,110.147
7/21/16,109.927,110.147
7/22/16,109.908,110.147
7/23/16,109.898,110.147
7/24/16,109.893,110.147
7/25/16,109.937,110.147
7/26/16,109.926,110.147
7/27/16,109.916,110.147
7/28/16,109.918,110.147
7/29/16,109.91,110.147
7/30/16,109.892,110.147
7/31/16,109.885,110.147
8/1/16,109.851,109.969
8/2/16,109.842,109.969
8/3/16,109.854,109.969
8/4/16,109.847,109.969
8/5/16,109.845,109.969
8/6/16,109.849,109.969
8/7/16,109.853,109.969
8/8/16,109.861,109.969
8/9/16,109.861,109.969
8/10/16,109.857,109.969
8/11/16,109.842,109.969
8/12/16,109.845,109.969
8/13/16,109.846,109.969
8/14/16,109.842,109.969
8/15/16,109.859,109.969
8/16/16,109.859,109.969
8/17/16,109.906,109.969
8/18/16,109.942,109.969
8/19/16,109.957,109.969
8/20/16,109.979,109.969
8/21/16,110.015,109.969
8/22/16,110.067,109.969
8/23/16,110.085,109.969
8/24/16,110.085,109.969
8/25/16,110.124,109.969
8/26/16,110.154,109.969
8/27/16,110.182,109.969
8/28/16,110.205,109.969
8/29/16,110.228,109.969
8/30/16,110.239,109.969
8/31/16,110.243,109.969
9/1/16,110.268,110.07
9/2/16,110.27,110.07
9/3/16,110.268,110.07
9/4/16,110.261,110.07
9/5/16,110.233,110.07
9/6/16,110.226,110.07
9/7/16,110.242,110.07
9/8/16,110.24,110.07
9/9/16,110.231,110.07
9/10/16,110.23,110.07
9/11/16,110.234,110.07
9/12/16,110.225,110.07
9/13/16,110.221,110.07
9/14/16,110.228,110.07
9/15/16,110.255,110.07
9/16/16,110.266,110.07
9/17/16,110.267,110.07
9/18/16,110.279,110.07
9/19/16,110.299,110.07
9/20/16,110.332,110.07
9/21/16,110.335,110.07
9/22/16,110.344,110.07
9/23/16,110.353,110.07
9/24/16,110.368,110.07
9/25/16,110.37,110.07
9/26/16,110.399,110.07
9/27/16,110.393,110.07
9/28/16,110.392,110.07
9/29/16,110.399,110.07
9/30/16,110.396,110.07
10/1/16,110.427,110.334
10/2/16,110.442,110.334
10/3/16,110.463,110.334
10/4/16,110.461,110.334
10/5/16,110.482,110.334
10/6/16,110.505,110.334
10/7/16,110.541,110.334
10/8/16,110.57,110.334
10/9/16,110.587,110.334
10/10/16,110.601,110.334
10/11/16,110.603,110.334
10/12/16,110.623,110.334
10/13/16,110.64,110.334
10/14/16,110.652,110.334
10/15/16,110.658,110.334
10/16/16,110.663,110.334
10/17/16,110.664,110.334
10/18/16,110.656,110.334
10/19/16,110.658,110.334
10/20/16,110.599,110.334
10/21/16,110.575,110.334
10/22/16,110.579,110.334
10/23/16,110.574,110.334
10/24/16,110.59,110.334
10/25/16,110.59,110.334
10/26/16,110.591,110.334
10/27/16,110.591,110.334
10/28/16,110.581,110.334
10/29/16,110.578,110.334
10/30/16,110.575,110.334
10/31/16,110.582,110.334
11/1/16,110.583,110.4718598
11/2/16,110.551,110.4718598
11/3/16,110.566,110.4718598
11/4/16,110.568,110.4718598
11/5/16,110.578,110.4718598
11/6/16,110.579,110.4718598
11/7/16,110.577,110.4718598
11/8/16,110.565,110.4718598
11/9/16,110.552,110.4718598
11/10/16,110.544,110.4718598
11/11/16,110.526,110.4718598
11/12/16,110.505,110.4718598
11/13/16,110.483,110.4718598
11/14/16,110.482,110.4718598
11/15/16,110.463,110.4718598
11/16/16,110.465,110.4718598
11/17/16,110.434,110.4718598
11/18/16,110.424,110.4718598
11/19/16,110.423,110.4718598
11/20/16,110.408,110.4718598
11/21/16,110.392,110.4718598
11/22/16,110.38,110.4718598
11/23/16,110.371,110.4718598
11/24/16,110.338,110.4718598
11/25/16,110.374,110.4718598
11/26/16,110.37,110.4718598
11/27/16,110.366,110.4718598
11/28/16,110.365,110.4718598
11/29/16,110.406,110.4718598
11/30/16,110.404,110.4718598
12/1/16,110.448,110.3000251
12/2/16,110.464,110.3000251
12/3/16,110.479,110.3000251
12/4/16,110.526,110.3000251
12/5/16,110.55,110.3000251
12/6/16,110.562,110.3000251
12/7/16,110.585,110.3000251
12/8/16,110.612,110.3000251
12/9/16,110.616,110.3000251
12/10/16,110.623,110.3000251
12/11/16,110.639,110.3000251
12/12/16,110.657,110.3000251
12/13/16,110.66,110.3000251
12/14/16,110.689,110.3000251
12/15/16,110.716,110.3000251
12/16/16,110.734,110.3000251
12/17/16,110.749,110.3000251
12/18/16,110.76,110.3000251
12/19/16,110.8,110.3000251
12/20/16,110.806,110.3000251
12/21/16,110.819,110.3000251
12/22/16,110.846,110.3000251
12/23/16,110.863,110.3000251
12/24/16,110.899,110.3000251
12/25/16,110.955,110.3000251
12/26/16,111.001,110.3000251
12/27/16,111.01,110.3000251
12/28/16,110.991,110.3000251
12/29/16,111.022,110.3000251
12/30/16,111.063,110.3000251
12/31/16,111.107,110.3000251
1/1/17,111.199,110.3361287
1/2/17,111.226,110.3361287
1/3/17,111.237,110.3361287
1/4/17,111.258,110.3361287
1/5/17,111.29,110.3361287
1/6/17,111.323,110.3361287
1/7/17,111.407,110.3361287
1/8/17,111.42,110.3361287
1/9/17,111.434,110.3361287
1/10/17,111.437,110.3361287
1/11/17,111.412,110.3361287
1/12/17,111.414,110.3361287
1/13/17,111.412,110.3361287
1/14/17,111.422,110.3361287
1/15/17,111.422,110.3361287
1/16/17,111.407,110.3361287
1/17/17,111.403,110.3361287
1/18/17,111.411,110.3361287
1/19/17,111.415,110.3361287
1/20/17,111.415,110.3361287
1/21/17,111.419,110.3361287
1/22/17,111.404,110.3361287
1/23/17,111.407,110.3361287
1/24/17,111.399,110.3361287
1/25/17,111.395,110.3361287
1/26/17,111.368,110.3361287
1/27/17,111.361,110.3361287
1/28/17,111.357,110.3361287
1/29/17,111.344,110.3361287
1/30/17,111.359,110.3361287
1/31/17,111.356,110.3361287
2/1/17,111.381,110.9791376
2/2/17,111.389,110.9791376
2/3/17,111.391,110.9791376
2/4/17,111.39,110.9791376
2/5/17,111.4,110.9791376
2/6/17,111.387,110.9791376
2/7/17,111.4,110.9791376
2/8/17,111.391,110.9791376
2/9/17,111.392,110.9791376
2/10/17,111.383,110.9791376
2/11/17,111.39,110.9791376
2/12/17,111.396,110.9791376
2/13/17,111.394,110.9791376
2/14/17,111.386,110.9791376
2/15/17,111.389,110.9791376
2/16/17,111.347,110.9791376
2/17/17,111.318,110.9791376
2/18/17,111.322,110.9791376
2/19/17,111.322,110.9791376
2/20/17,111.32,110.9791376
2/21/17,111.297,110.9791376
2/22/17,111.308,110.9791376
2/23/17,111.321,110.9791376
2/24/17,111.309,110.9791376
2/25/17,111.315,110.9791376
2/26/17,111.323,110.9791376
2/27/17,111.338,110.9791376
2/28/17,111.338,110.9791376
3/1/17,111.364,111.328291
3/2/17,111.407,111.328291
3/3/17,111.431,111.328291
3/4/17,111.445,111.328291
3/5/17,111.453,111.328291
3/6/17,111.474,111.328291
3/7/17,111.47,111.328291
3/8/17,111.453,111.328291
3/9/17,111.466,111.328291
3/10/17,111.461,111.328291
3/11/17,111.464,111.328291
3/12/17,111.466,111.328291
3/13/17,111.472,111.328291
3/14/17,111.487,111.328291
3/15/17,111.494,111.328291
3/16/17,111.519,111.328291
3/17/17,111.571,111.328291
3/18/17,111.581,111.328291
3/19/17,111.59,111.328291
3/20/17,111.598,111.328291
3/21/17,111.597,111.328291
3/22/17,111.608,111.328291
3/23/17,111.592,111.328291
3/24/17,111.579,111.328291
3/25/17,111.58,111.328291
3/26/17,111.595,111.328291
3/27/17,111.58,111.328291
3/28/17,111.576,111.328291
3/29/17,111.597,111.328291
3/30/17,111.612,111.328291
3/31/17,111.617,111.328291
4/1/17,111.633,111.4187784
4/2/17,111.644,111.4187784
4/3/17,111.669,111.4187784
4/4/17,111.675,111.4187784
4/5/17,111.687,111.4187784
4/6/17,111.721,111.4187784
4/7/17,111.739,111.4187784
4/8/17,111.76,111.4187784
4/9/17,111.775,111.4187784
4/10/17,111.784,111.4187784
4/11/17,111.789,111.4187784
4/12/17,111.797,111.4187784
4/13/17,111.833,111.4187784
4/14/17,111.881,111.4187784
4/15/17,111.886,111.4187784
4/16/17,111.903,111.4187784
4/17/17,111.897,111.4187784
4/18/17,111.908,111.4187784
4/19/17,111.918,111.4187784
4/20/17,111.929,111.4187784
4/21/17,111.931,111.4187784
4/22/17,111.939,111.4187784
4/23/17,111.948,111.4187784
4/24/17,111.945,111.4187784
4/25/17,111.948,111.4187784
4/26/17,111.945,111.4187784
4/27/17,111.931,111.4187784
4/28/17,111.955,111.4187784
4/29/17,111.95,111.4187784
4/30/17,111.944,111.4187784
5/1/17,111.928,111.7491945
5/2/17,111.927,111.7491945
5/3/17,111.91,111.7491945
5/4/17,111.939,111.7491945
5/5/17,111.929,111.7491945
5/6/17,111.927,111.7491945
5/7/17,111.916,111.7491945
5/8/17,111.899,111.7491945
5/9/17,111.896,111.7491945
5/10/17,111.896,111.7491945
5/11/17,111.881,111.7491945
5/12/17,111.884,111.7491945
5/13/17,111.9,111.7491945
5/14/17,111.902,111.7491945
5/15/17,111.914,111.7491945
5/16/17,111.918,111.7491945
5/17/17,111.876,111.7491945
5/18/17,111.884,111.7491945
5/19/17,111.88,111.7491945
5/20/17,111.885,111.7491945
5/21/17,111.894,111.7491945
5/22/17,111.938,111.7491945
5/23/17,111.944,111.7491945
5/24/17,111.947,111.7491945
5/25/17,111.963,111.7491945
5/26/17,111.976,111.7491945
5/27/17,111.985,111.7491945
5/28/17,111.993,111.7491945
5/29/17,112.014,111.7491945
5/30/17,112.023,111.7491945
5/31/17,112.007,111.7491945
6/1/17,112.005,111.844709
6/2/17,111.994,111.844709
6/3/17,112.006,111.844709
6/4/17,111.999,111.844709
6/5/17,111.997,111.844709
